project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_38	175624	PBMCs_0.25M_GEX	AR5354	AR5354	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175624	PBMCs_0.25M_GEX	AR5354	AR5354	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175625	Tonsil_0.25M_1_BCR	AR5355	AR5355	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-G7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175625	Tonsil_0.25M_1_BCR	AR5355	AR5355	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-G7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175625	Tonsil_0.25M_1_BCR	AR5355	AR5355	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175625	Tonsil_0.25M_1_BCR	AR5355	AR5355	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175626	Tonsil_1M_1_BCR	AR5356	AR5356	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175626	Tonsil_1M_1_BCR	AR5356	AR5356	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175626	Tonsil_1M_1_BCR	AR5356	AR5356	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175626	Tonsil_1M_1_BCR	AR5356	AR5356	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175627	Tonsil_1M_2_BCR	AR5357	AR5357	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175627	Tonsil_1M_2_BCR	AR5357	AR5357	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175627	Tonsil_1M_2_BCR	AR5357	AR5357	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175627	Tonsil_1M_2_BCR	AR5357	AR5357	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175628	PBMCs_0.25M_BCR	AR5358	AR5358	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-G10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175628	PBMCs_0.25M_BCR	AR5358	AR5358	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-G10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175628	PBMCs_0.25M_BCR	AR5358	AR5358	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175628	PBMCs_0.25M_BCR	AR5358	AR5358	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175629	Tonsil_0.25M_1_TCR	AR5359	AR5359	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-G11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175629	Tonsil_0.25M_1_TCR	AR5359	AR5359	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-G11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175629	Tonsil_0.25M_1_TCR	AR5359	AR5359	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-G11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175629	Tonsil_0.25M_1_TCR	AR5359	AR5359	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-G11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175630	Tonsil_1M_1_TCR	AR5360	AR5360	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-H1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175630	Tonsil_1M_1_TCR	AR5360	AR5360	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-H1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175630	Tonsil_1M_1_TCR	AR5360	AR5360	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-H1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175630	Tonsil_1M_1_TCR	AR5360	AR5360	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-H1	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175631	Tonsil_1M_2_TCR	AR5361	AR5361	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-H2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175631	Tonsil_1M_2_TCR	AR5361	AR5361	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-H2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175631	Tonsil_1M_2_TCR	AR5361	AR5361	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-H2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175631	Tonsil_1M_2_TCR	AR5361	AR5361	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-H2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175632	PBMCs_0.25M_TCR	AR5362	AR5362	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-GA-H3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175632	PBMCs_0.25M_TCR	AR5362	AR5362	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-GA-H3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175632	PBMCs_0.25M_TCR	AR5362	AR5362	4698	Cells in lysis buffer	None	HMJNGDRXX	1	SI-GA-H3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175632	PBMCs_0.25M_TCR	AR5362	AR5362	4698	Cells in lysis buffer	None	HMJNGDRXX	2	SI-GA-H3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175633	Tonsil_0.25M_1_CSP	AR5363	AR5363	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-NA-B7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175633	Tonsil_0.25M_1_CSP	AR5363	AR5363	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-NA-B7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175634	Tonsil_1M_1_CSP	AR5364	AR5364	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-NA-C7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175634	Tonsil_1M_1_CSP	AR5364	AR5364	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-NA-C7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175635	Tonsil_1M_2_CSP	AR5365	AR5365	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-NA-D7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175635	Tonsil_1M_2_CSP	AR5365	AR5365	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-NA-D7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175636	PBMCs_0.25M_CSP	AR5366	AR5366	4698	Cells in lysis buffer	None	HMHKYDRXX	1	SI-NA-E7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_38	175636	PBMCs_0.25M_CSP	AR5366	AR5366	4698	Cells in lysis buffer	None	HMHKYDRXX	2	SI-NA-E7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
