project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HHYC7DRXX	1	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135346	BCLL_8_T_2_hashing	AN4495	AN4495	3426	mRNA library	None	HHYC7DRXX	2	SI-GA-B9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135347	BCLL_8_T_5K	AN4496	AN4496	3426	mRNA library	None	HCY2YDRXX	1	SI-GA-C9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135347	BCLL_8_T_5K	AN4496	AN4496	3426	mRNA library	None	HCY2YDRXX	2	SI-GA-C9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135347	BCLL_8_T_5K	AN4496	AN4496	3426	mRNA library	None	HF353DRXX	1	SI-GA-C9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135347	BCLL_8_T_5K	AN4496	AN4496	3426	mRNA library	None	HF353DRXX	2	SI-GA-C9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135348	BCLL_8_T_1_HTO	AN4497	AN4497	3426	mRNA library	None	HF353DRXX	1	IlluminaTruSeqD701	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135348	BCLL_8_T_1_HTO	AN4497	AN4497	3426	mRNA library	None	HF353DRXX	2	IlluminaTruSeqD701	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135349	BCLL_8_T_2_HTO	AN4498	AN4498	3426	mRNA library	None	HF353DRXX	1	IlluminaTruSeqD702	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
BCLLATLAS	BCLLATLAS_06	135349	BCLL_8_T_2_HTO	AN4498	AN4498	3426	mRNA library	None	HF353DRXX	2	IlluminaTruSeqD702	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	1 * 28 +8+89	Unaffected	1	None	None
