project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
BCLLATLAS	BCLLATLAS_40	182638	BCLL_9_T_1_BCR	AR8032	AR8032	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182638	BCLL_9_T_1_BCR	AR8032	AR8032	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F3	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182639	BCLL_9_T_2_BCR	AR8033	AR8033	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F4	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182639	BCLL_9_T_2_BCR	AR8033	AR8033	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F4	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182640	BCLL_9_T_3_BCR	AR8034	AR8034	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182640	BCLL_9_T_3_BCR	AR8034	AR8034	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F5	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182641	BCLL_9_T_4_BCR	AR8035	AR8035	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F6	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182641	BCLL_9_T_4_BCR	AR8035	AR8035	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F6	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182642	BCLL_9_T_5_BCR	AR8036	AR8036	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182642	BCLL_9_T_5_BCR	AR8036	AR8036	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F7	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182643	BCLL_9_T_1_TCR	AR8037	AR8037	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182643	BCLL_9_T_1_TCR	AR8037	AR8037	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182644	BCLL_9_T_2_TCR	AR8038	AR8038	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182644	BCLL_9_T_2_TCR	AR8038	AR8038	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182645	BCLL_9_T_3_TCR	AR8039	AR8039	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182645	BCLL_9_T_3_TCR	AR8039	AR8039	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F10	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182646	BCLL_9_T_4_TCR	AR8040	AR8040	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182646	BCLL_9_T_4_TCR	AR8040	AR8040	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F11	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182647	BCLL_9_T_5_TCR	AR8041	AR8041	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-GA-F2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182647	BCLL_9_T_5_TCR	AR8041	AR8041	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-GA-F2	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182648	BCLL_9_T_1_CSP	AR8042	AR8042	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-NA-E8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182648	BCLL_9_T_1_CSP	AR8042	AR8042	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-NA-E8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182649	BCLL_9_T_2_CSP	AR8043	AR8043	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-NA-F8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182649	BCLL_9_T_2_CSP	AR8043	AR8043	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-NA-F8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182650	BCLL_9_T_3_CSP	AR8044	AR8044	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-NA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182650	BCLL_9_T_3_CSP	AR8044	AR8044	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-NA-G8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182651	BCLL_9_T_4_CSP	AR8045	AR8045	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-NA-H8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182651	BCLL_9_T_4_CSP	AR8045	AR8045	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-NA-H8	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182652	BCLL_9_T_5_CSP	AR8046	AR8046	4845	Cells in lysis buffer	None	HMJMGDRXX	1	SI-NA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
BCLLATLAS	BCLLATLAS_40	182652	BCLL_9_T_5_CSP	AR8046	AR8046	4845	Cells in lysis buffer	None	HMJMGDRXX	2	SI-NA-A9	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	None	split	200.000	None	None	None	1 * 28 +8+89	Unaffected	None	None	None
